shrid2,pc11_state_id,pc11_district_id
11-19-340-02390-331269,19,340
11-19-340-02390-331270,19,340
11-19-340-02390-331271,19,340
11-19-340-02390-331272,19,340
11-19-340-02390-331274,19,340
11-19-340-02390-331275,19,340
11-19-340-02390-331276,19,340
11-19-340-02390-331277,19,340
11-19-340-02390-331278,19,340
11-19-340-02390-331279,19,340
11-19-340-02390-331280,19,340
11-19-340-02390-331281,19,340
11-19-340-02390-331282,19,340
11-19-340-02390-331283,19,340
11-19-340-02390-331284,19,340
11-19-340-02390-331285,19,340
11-19-340-02390-331286,19,340
11-19-340-02390-331287,19,340
11-19-340-02390-331288,19,340
11-19-340-02390-331289,19,340
11-19-340-02390-331291,19,340
11-19-340-02390-331292,19,340
11-19-340-02390-331293,19,340
11-19-340-02390-331294,19,340
11-19-340-02390-331295,19,340
11-19-340-02390-331296,19,340
11-19-340-02390-331297,19,340
11-19-340-02390-331298,19,340
11-19-340-02390-331299,19,340
11-19-340-02390-331300,19,340
11-19-340-02390-331301,19,340
11-19-340-02390-331302,19,340
11-19-340-02390-331303,19,340
11-19-340-02390-331304,19,340
11-19-340-02390-331305,19,340
11-19-340-02390-331306,19,340
11-19-340-02390-331307,19,340
11-19-340-02390-331308,19,340
11-19-340-02390-331309,19,340
11-19-340-02390-331310,19,340
11-19-340-02390-331311,19,340
11-19-340-02390-331312,19,340
11-19-340-02390-331313,19,340
11-19-340-02390-331314,19,340
11-19-340-02390-331315,19,340
11-19-340-02390-331316,19,340
11-19-340-02390-331317,19,340
11-19-340-02390-331318,19,340
11-19-340-02390-331319,19,340
11-19-340-02390-331320,19,340
11-19-340-02390-331321,19,340
11-19-340-02390-331323,19,340
11-19-340-02390-331324,19,340
11-19-340-02390-331325,19,340
11-19-340-02390-331326,19,340
11-19-340-02390-331327,19,340
11-19-340-02390-331328,19,340
11-19-340-02390-331329,19,340
11-19-340-02390-331330,19,340
11-19-340-02390-331331,19,340
11-19-340-02390-331332,19,340
11-19-340-02390-331333,19,340
11-19-340-02390-331334,19,340
11-19-340-02390-331335,19,340
11-19-340-02390-331336,19,340
11-19-340-02390-331337,19,340
11-19-340-02390-331339,19,340
11-19-340-02390-331340,19,340
11-19-340-02390-331341,19,340
11-19-340-02390-331342,19,340
11-19-340-02390-331344,19,340
11-19-340-02390-331345,19,340
11-19-340-02390-331346,19,340
11-19-340-02390-331347,19,340
11-19-340-02390-331348,19,340
11-19-340-02390-331351,19,340
11-19-340-02390-331353,19,340
11-19-340-02390-331354,19,340
11-19-340-02390-331355,19,340
11-19-340-02390-331356,19,340
11-19-340-02390-331357,19,340
11-19-340-02390-331358,19,340
11-19-340-02390-331359,19,340
11-19-340-02390-331360,19,340
11-19-340-02390-331361,19,340
11-19-340-02390-331362,19,340
11-19-340-02390-331363,19,340
11-19-340-02390-331364,19,340
11-19-340-02390-331365,19,340
11-19-340-02390-331366,19,340
11-19-340-02390-331367,19,340
11-19-340-02390-331368,19,340
11-19-340-02390-331369,19,340
11-19-340-02390-331370,19,340
11-19-340-02390-331371,19,340
11-19-340-02390-331374,19,340
11-19-340-02390-331375,19,340
11-19-340-02390-331376,19,340
11-19-340-02390-331377,19,340
11-19-340-02390-331378,19,340
11-19-340-02390-331379,19,340
11-19-340-02390-331380,19,340
11-19-340-02391-331381,19,340
11-19-340-02391-331383,19,340
11-19-340-02391-331384,19,340
11-19-340-02391-331385,19,340
11-19-340-02391-331386,19,340
11-19-340-02391-331387,19,340
11-19-340-02391-331388,19,340
11-19-340-02391-331389,19,340
11-19-340-02391-331390,19,340
11-19-340-02391-331391,19,340
11-19-340-02391-331392,19,340
11-19-340-02391-331393,19,340
11-19-340-02391-331394,19,340
11-19-340-02391-331395,19,340
11-19-340-02391-331396,19,340
11-19-340-02391-331397,19,340
11-19-340-02391-331398,19,340
11-19-340-02391-331399,19,340
11-19-340-02391-331400,19,340
11-19-340-02391-331401,19,340
11-19-340-02391-331402,19,340
11-19-340-02391-331403,19,340
11-19-340-02391-331404,19,340
11-19-340-02391-331405,19,340
11-19-340-02391-331406,19,340
11-19-340-02391-331407,19,340
11-19-340-02391-331408,19,340
11-19-340-02391-331409,19,340
11-19-340-02391-331410,19,340
11-19-340-02391-331411,19,340
11-19-340-02391-331412,19,340
11-19-340-02391-331413,19,340
11-19-340-02391-331414,19,340
11-19-340-02391-331415,19,340
11-19-340-02391-331416,19,340
11-19-340-02391-331417,19,340
11-19-340-02391-331418,19,340
11-19-340-02391-331419,19,340
11-19-340-02391-331420,19,340
11-19-340-02391-331421,19,340
11-19-340-02391-331422,19,340
11-19-340-02391-331423,19,340
11-19-340-02391-331424,19,340
11-19-340-02391-331425,19,340
11-19-340-02391-331426,19,340
11-19-340-02391-331428,19,340
11-19-340-02391-331429,19,340
11-19-340-02391-331430,19,340
11-19-340-02391-331431,19,340
11-19-340-02391-331432,19,340
11-19-340-02391-331434,19,340
11-19-340-02391-331435,19,340
11-19-340-02391-331436,19,340
11-19-340-02391-331437,19,340
11-19-340-02391-331438,19,340
11-19-340-02391-331439,19,340
11-19-340-02391-331440,19,340
11-19-340-02391-331441,19,340
11-19-340-02391-331442,19,340
11-19-340-02391-331443,19,340
11-19-340-02391-331444,19,340
11-19-340-02391-331445,19,340
11-19-340-02391-331446,19,340
11-19-340-02391-331447,19,340
11-19-340-02391-331449,19,340
11-19-340-02391-331450,19,340
11-19-340-02391-331451,19,340
11-19-340-02391-331452,19,340
11-19-340-02391-331454,19,340
11-19-340-02391-331455,19,340
11-19-340-02391-331456,19,340
11-19-340-02391-331457,19,340
11-19-340-02391-331459,19,340
11-19-340-02391-331460,19,340
11-19-340-02391-331461,19,340
11-19-340-02391-331462,19,340
11-19-340-02391-331463,19,340
11-19-340-02391-331464,19,340
11-19-340-02391-331465,19,340
11-19-340-02391-331466,19,340
11-19-340-02391-331467,19,340
11-19-340-02391-331468,19,340
11-19-340-02391-331469,19,340
11-19-340-02391-331470,19,340
11-19-340-02391-331471,19,340
11-19-340-02391-331472,19,340
11-19-340-02391-331473,19,340
11-19-340-02391-331474,19,340
11-19-340-02391-331475,19,340
11-19-340-02391-331476,19,340
11-19-340-02391-331477,19,340
11-19-340-02391-331478,19,340
11-19-340-02391-331479,19,340
11-19-340-02391-331480,19,340
11-19-340-02391-331481,19,340
11-19-340-02391-331482,19,340
11-19-340-02391-331483,19,340
11-19-340-02391-331484,19,340
11-19-340-02391-331485,19,340
11-19-340-02391-331486,19,340
11-19-340-02391-331487,19,340
11-19-340-02391-331488,19,340
11-19-340-02391-331490,19,340
11-19-340-02391-331491,19,340
11-19-340-02391-331492,19,340
11-19-340-02391-331493,19,340
11-19-340-02391-331494,19,340
11-19-340-02391-331495,19,340
11-19-340-02391-331496,19,340
11-19-340-02391-331497,19,340
11-19-340-02391-331498,19,340
11-19-340-02391-331499,19,340
11-19-340-02391-331500,19,340
11-19-340-02391-331501,19,340
11-19-340-02391-331503,19,340
11-19-340-02391-331504,19,340
11-19-340-02391-331505,19,340
11-19-340-02391-331509,19,340
11-19-340-02391-331510,19,340
11-19-340-02391-331511,19,340
11-19-340-02392-331512,19,340
11-19-340-02392-331513,19,340
11-19-340-02392-331514,19,340
11-19-340-02392-331515,19,340
11-19-340-02392-331517,19,340
11-19-340-02392-331518,19,340
11-19-340-02392-331519,19,340
11-19-340-02392-331520,19,340
11-19-340-02392-331521,19,340
11-19-340-02392-331522,19,340
11-19-340-02392-331523,19,340
11-19-340-02392-331524,19,340
11-19-340-02392-331525,19,340
11-19-340-02392-331526,19,340
11-19-340-02392-331527,19,340
11-19-340-02392-331528,19,340
11-19-340-02392-331529,19,340
11-19-340-02392-331530,19,340
11-19-340-02392-331531,19,340
11-19-340-02392-331532,19,340
11-19-340-02392-331533,19,340
11-19-340-02392-331534,19,340
11-19-340-02392-331535,19,340
11-19-340-02392-331536,19,340
11-19-340-02392-331537,19,340
11-19-340-02392-331538,19,340
11-19-340-02392-331539,19,340
11-19-340-02392-331540,19,340
11-19-340-02392-331541,19,340
11-19-340-02392-331543,19,340
11-19-340-02392-331544,19,340
11-19-340-02392-331545,19,340
11-19-340-02392-331546,19,340
11-19-340-02392-331547,19,340
11-19-340-02392-331548,19,340
11-19-340-02392-331549,19,340
11-19-340-02392-331550,19,340
11-19-340-02392-331551,19,340
11-19-340-02392-331552,19,340
11-19-340-02392-331554,19,340
11-19-340-02392-331555,19,340
11-19-340-02392-331556,19,340
11-19-340-02392-331557,19,340
11-19-340-02392-331558,19,340
11-19-340-02392-331559,19,340
11-19-340-02392-331560,19,340
11-19-340-02392-331562,19,340
11-19-340-02392-331563,19,340
11-19-340-02392-331564,19,340
11-19-340-02392-331565,19,340
11-19-340-02392-331566,19,340
11-19-340-02392-331567,19,340
11-19-340-02392-331568,19,340
11-19-340-02392-331569,19,340
11-19-340-02392-331570,19,340
11-19-340-02392-331571,19,340
11-19-340-02392-331572,19,340
11-19-340-02392-331573,19,340
11-19-340-02392-331574,19,340
11-19-340-02392-331575,19,340
11-19-340-02392-331576,19,340
11-19-340-02392-331577,19,340
11-19-340-02392-331578,19,340
11-19-340-02392-331579,19,340
11-19-340-02392-331580,19,340
11-19-340-02392-331581,19,340
11-19-340-02392-331582,19,340
11-19-340-02392-331583,19,340
11-19-340-02392-331584,19,340
11-19-340-02392-331585,19,340
11-19-340-02392-331587,19,340
11-19-340-02392-331588,19,340
11-19-340-02392-331589,19,340
11-19-340-02392-331590,19,340
11-19-340-02392-331591,19,340
11-19-340-02392-331592,19,340
11-19-340-02392-331593,19,340
11-19-340-02392-331594,19,340
11-19-340-02392-331595,19,340
11-19-340-02392-331596,19,340
11-19-340-02392-331597,19,340
11-19-340-02392-331598,19,340
11-19-340-02392-331599,19,340
11-19-340-02392-331600,19,340
11-19-340-02392-331601,19,340
11-19-340-02392-331602,19,340
11-19-340-02392-331603,19,340
11-19-340-02392-331604,19,340
11-19-340-02392-331605,19,340
11-19-340-02392-331606,19,340
11-19-340-02392-331607,19,340
11-19-340-02392-331608,19,340
11-19-340-02392-331609,19,340
11-19-340-02392-331610,19,340
11-19-340-02392-331611,19,340
11-19-340-02392-331613,19,340
11-19-340-02392-331614,19,340
11-19-340-02392-331615,19,340
11-19-340-02392-331616,19,340
11-19-340-02392-331617,19,340
11-19-340-02392-331618,19,340
11-19-340-02392-331619,19,340
11-19-340-02392-331620,19,340
11-19-340-02392-331621,19,340
11-19-340-02392-331622,19,340
11-19-340-02392-331623,19,340
11-19-340-02392-331624,19,340
11-19-340-02392-331625,19,340
11-19-340-02392-331626,19,340
11-19-340-02392-331628,19,340
11-19-340-02392-331629,19,340
11-19-340-02392-331630,19,340
11-19-340-02392-331631,19,340
11-19-340-02392-331632,19,340
11-19-340-02392-331633,19,340
11-19-340-02392-331634,19,340
11-19-340-02392-331635,19,340
11-19-340-02392-331636,19,340
11-19-340-02392-331637,19,340
11-19-340-02392-331638,19,340
11-19-340-02392-331639,19,340
11-19-340-02392-331640,19,340
11-19-340-02392-331641,19,340
11-19-340-02392-331642,19,340
11-19-340-02392-331643,19,340
11-19-340-02392-331644,19,340
11-19-340-02392-331645,19,340
11-19-340-02392-331647,19,340
11-19-340-02392-331648,19,340
11-19-340-02392-331649,19,340
11-19-340-02392-331650,19,340
11-19-340-02392-331651,19,340
11-19-340-02392-331652,19,340
11-19-340-02392-331653,19,340
11-19-340-02393-331654,19,340
11-19-340-02393-331655,19,340
11-19-340-02393-331656,19,340
11-19-340-02393-331657,19,340
11-19-340-02393-331658,19,340
11-19-340-02393-331659,19,340
11-19-340-02393-331660,19,340
11-19-340-02393-331661,19,340
11-19-340-02393-331662,19,340
11-19-340-02393-331663,19,340
11-19-340-02393-331664,19,340
11-19-340-02393-331665,19,340
11-19-340-02393-331666,19,340
11-19-340-02393-331667,19,340
11-19-340-02393-331668,19,340
11-19-340-02393-331669,19,340
11-19-340-02393-331670,19,340
11-19-340-02393-331671,19,340
11-19-340-02393-331672,19,340
11-19-340-02393-331673,19,340
11-19-340-02393-331674,19,340
11-19-340-02393-331675,19,340
11-19-340-02393-331676,19,340
11-19-340-02393-331677,19,340
11-19-340-02393-331678,19,340
11-19-340-02393-331679,19,340
11-19-340-02393-331680,19,340
11-19-340-02393-331681,19,340
11-19-340-02393-331682,19,340
11-19-340-02393-331683,19,340
11-19-340-02393-331684,19,340
11-19-340-02393-331685,19,340
11-19-340-02393-331686,19,340
11-19-340-02393-331688,19,340
11-19-340-02393-331689,19,340
11-19-340-02393-331690,19,340
11-19-340-02393-331691,19,340
11-19-340-02393-331692,19,340
11-19-340-02393-331693,19,340
11-19-340-02393-331694,19,340
11-19-340-02393-331695,19,340
11-19-340-02393-331696,19,340
11-19-340-02393-331697,19,340
11-19-340-02393-331698,19,340
11-19-340-02393-331699,19,340
11-19-340-02393-331700,19,340
11-19-340-02393-331701,19,340
11-19-340-02393-331702,19,340
11-19-340-02393-331703,19,340
11-19-340-02393-331704,19,340
11-19-340-02393-331705,19,340
11-19-340-02393-331706,19,340
11-19-340-02393-331707,19,340
11-19-340-02393-331708,19,340
11-19-340-02393-331709,19,340
11-19-340-02393-331710,19,340
11-19-340-02393-331711,19,340
11-19-340-02393-331712,19,340
11-19-340-02393-331713,19,340
11-19-340-02393-331714,19,340
11-19-340-02393-331715,19,340
11-19-340-02393-331716,19,340
11-19-340-02393-331717,19,340
11-19-340-02393-331718,19,340
11-19-340-02393-331719,19,340
11-19-340-02393-331720,19,340
11-19-340-02393-331721,19,340
11-19-340-02393-331722,19,340
11-19-340-02393-331723,19,340
11-19-340-02393-331724,19,340
11-19-340-02393-331725,19,340
11-19-340-02393-331726,19,340
11-19-340-02393-331727,19,340
11-19-340-02393-331728,19,340
11-19-340-02393-331729,19,340
11-19-340-02393-331730,19,340
11-19-340-02393-331731,19,340
11-19-340-02393-331732,19,340
11-19-340-02393-331733,19,340
11-19-340-02393-331734,19,340
11-19-340-02393-331735,19,340
11-19-340-02393-331736,19,340
11-19-340-02393-331737,19,340
11-19-340-02393-331738,19,340
11-19-340-02393-331739,19,340
11-19-340-02393-331740,19,340
11-19-340-02393-331741,19,340
11-19-340-02393-331742,19,340
11-19-340-02393-331743,19,340
11-19-340-02393-331744,19,340
11-19-340-02394-331745,19,340
11-19-340-02394-331746,19,340
11-19-340-02394-331747,19,340
11-19-340-02394-331748,19,340
11-19-340-02394-331749,19,340
11-19-340-02394-331750,19,340
11-19-340-02394-331751,19,340
11-19-340-02394-331752,19,340
11-19-340-02394-331753,19,340
11-19-340-02394-331755,19,340
11-19-340-02394-331756,19,340
11-19-340-02394-331757,19,340
11-19-340-02394-331758,19,340
11-19-340-02394-331759,19,340
11-19-340-02394-331760,19,340
11-19-340-02394-331761,19,340
11-19-340-02394-331762,19,340
11-19-340-02394-331763,19,340
11-19-340-02394-331764,19,340
11-19-340-02394-331766,19,340
11-19-340-02394-331767,19,340
11-19-340-02394-331768,19,340
11-19-340-02394-331769,19,340
11-19-340-02394-331770,19,340
11-19-340-02394-331771,19,340
11-19-340-02394-331772,19,340
11-19-340-02394-331773,19,340
11-19-340-02394-331774,19,340
11-19-340-02394-331775,19,340
11-19-340-02394-331776,19,340
11-19-340-02394-331777,19,340
11-19-340-02394-331778,19,340
11-19-340-02394-331779,19,340
11-19-340-02394-331780,19,340
11-19-340-02394-331781,19,340
11-19-340-02394-331782,19,340
11-19-340-02394-331783,19,340
11-19-340-02394-331785,19,340
11-19-340-02394-331787,19,340
11-19-340-02394-331788,19,340
11-19-340-02394-331789,19,340
11-19-340-02394-331790,19,340
11-19-340-02394-331791,19,340
11-19-340-02394-331792,19,340
11-19-340-02394-331793,19,340
11-19-340-02394-331794,19,340
11-19-340-02394-331795,19,340
11-19-340-02394-331796,19,340
11-19-340-02394-331797,19,340
11-19-340-02394-331798,19,340
11-19-340-02394-331799,19,340
11-19-340-02394-331800,19,340
11-19-340-02394-331801,19,340
11-19-340-02394-331802,19,340
11-19-340-02394-331803,19,340
11-19-340-02394-331804,19,340
11-19-340-02394-331805,19,340
11-19-340-02394-331806,19,340
11-19-340-02394-331807,19,340
11-19-340-02394-331808,19,340
11-19-340-02394-331809,19,340
11-19-340-02394-331810,19,340
11-19-340-02394-331811,19,340
11-19-340-02394-331812,19,340
11-19-340-02394-331813,19,340
11-19-340-02394-331815,19,340
11-19-340-02394-331816,19,340
11-19-340-02394-331818,19,340
11-19-340-02394-331819,19,340
11-19-340-02394-331820,19,340
11-19-340-02394-331821,19,340
11-19-340-02394-331822,19,340
11-19-340-02394-331823,19,340
11-19-340-02394-331824,19,340
11-19-340-02394-331825,19,340
11-19-340-02394-331826,19,340
11-19-340-02394-331827,19,340
11-19-340-02394-331828,19,340
11-19-340-02394-331829,19,340
11-19-340-02394-331830,19,340
11-19-340-02394-331831,19,340
11-19-340-02394-331832,19,340
11-19-340-02394-331833,19,340
11-19-340-02394-331834,19,340
11-19-340-02394-331835,19,340
11-19-340-02394-331836,19,340
11-19-340-02394-331837,19,340
11-19-340-02394-331838,19,340
11-19-340-02394-331839,19,340
11-19-340-02394-331840,19,340
11-19-340-02394-331841,19,340
11-19-340-02394-331842,19,340
11-19-340-02394-331843,19,340
11-19-340-02394-331844,19,340
11-19-340-02394-331845,19,340
11-19-340-02394-331846,19,340
11-19-340-02394-331847,19,340
11-19-340-02394-331848,19,340
11-19-340-02394-331849,19,340
11-19-340-02394-331850,19,340
11-19-340-02394-331851,19,340
11-19-340-02394-331852,19,340
11-19-340-02394-331853,19,340
11-19-340-02394-331854,19,340
11-19-340-02394-331856,19,340
11-19-340-02394-331857,19,340
11-19-340-02394-331858,19,340
11-19-340-02394-331859,19,340
11-19-340-02394-331860,19,340
11-19-340-02394-331861,19,340
11-19-340-02394-331862,19,340
11-19-340-02394-331863,19,340
11-19-340-02394-331864,19,340
11-19-340-02394-331865,19,340
11-19-340-02394-331866,19,340
11-19-340-02394-331867,19,340
11-19-340-02394-331868,19,340
11-19-340-02394-331869,19,340
11-19-340-02394-331870,19,340
11-19-340-02394-331871,19,340
11-19-340-02394-331872,19,340
11-19-340-02394-331873,19,340
11-19-340-02394-331875,19,340
11-19-340-02394-331876,19,340
11-19-340-02394-331879,19,340
11-19-340-02394-331880,19,340
11-19-340-02394-331881,19,340
11-19-340-02394-331882,19,340
11-19-340-02394-331883,19,340
11-19-340-02394-331884,19,340
11-19-340-02394-331885,19,340
11-19-340-02394-331886,19,340
11-19-340-02394-331887,19,340
11-19-340-02394-331888,19,340
11-19-340-02394-331889,19,340
11-19-340-02394-331890,19,340
11-19-340-02394-331891,19,340
11-19-340-02394-331892,19,340
11-19-340-02394-331893,19,340
11-19-340-02394-331894,19,340
11-19-340-02394-331895,19,340
11-19-340-02394-331896,19,340
11-19-340-02394-331897,19,340
11-19-340-02394-331898,19,340
11-19-340-02394-331900,19,340
11-19-340-02394-331902,19,340
11-19-340-02394-331903,19,340
11-19-340-02394-331904,19,340
11-19-340-02394-331905,19,340
11-19-340-02394-331906,19,340
11-19-340-02394-331908,19,340
11-19-340-02394-331909,19,340
11-19-340-02394-331910,19,340
11-19-340-02394-331911,19,340
11-19-340-02394-331912,19,340
11-19-340-02394-331913,19,340
11-19-340-02394-331914,19,340
11-19-340-02394-331915,19,340
11-19-340-02394-331916,19,340
11-19-340-02394-331917,19,340
11-19-340-02394-331918,19,340
11-19-340-02394-331919,19,340
11-19-340-02394-331920,19,340
11-19-340-02394-331921,19,340
11-19-340-02394-331922,19,340
11-19-340-02394-331923,19,340
11-19-340-02394-331924,19,340
11-19-340-02394-331925,19,340
11-19-340-02394-331926,19,340
11-19-340-02394-331927,19,340
11-19-340-02394-331928,19,340
11-19-340-02394-331929,19,340
11-19-340-02394-331930,19,340
11-19-340-02394-331931,19,340
11-19-340-02394-331932,19,340
11-19-340-02394-331933,19,340
11-19-340-02394-331934,19,340
11-19-340-02394-331935,19,340
11-19-340-02394-331936,19,340
11-19-340-02394-331937,19,340
11-19-340-02394-331938,19,340
11-19-340-02394-331939,19,340
11-19-340-02394-331940,19,340
11-19-340-02394-331941,19,340
11-19-340-02394-331942,19,340
11-19-340-02394-331943,19,340
11-19-340-02394-331944,19,340
11-19-340-02394-331945,19,340
11-19-340-02394-331946,19,340
11-19-340-02394-331948,19,340
11-19-340-02394-331949,19,340
11-19-340-02394-331950,19,340
11-19-340-02394-331951,19,340
11-19-340-02394-331952,19,340
11-19-340-02394-331953,19,340
11-19-340-02394-331954,19,340
11-19-340-02394-331955,19,340
11-19-340-02394-331956,19,340
11-19-340-02394-331957,19,340
11-19-340-02394-331958,19,340
11-19-340-02394-331959,19,340
11-19-340-02394-331960,19,340
11-19-340-02395-331961,19,340
11-19-340-02395-331962,19,340
11-19-340-02395-331963,19,340
11-19-340-02395-331964,19,340
11-19-340-02395-331965,19,340
11-19-340-02395-331966,19,340
11-19-340-02395-331967,19,340
11-19-340-02395-331968,19,340
11-19-340-02395-331969,19,340
11-19-340-02395-331970,19,340
11-19-340-02395-331971,19,340
11-19-340-02395-331972,19,340
11-19-340-02395-331974,19,340
11-19-340-02395-331975,19,340
11-19-340-02395-331976,19,340
11-19-340-02395-331977,19,340
11-19-340-02395-331978,19,340
11-19-340-02395-331979,19,340
11-19-340-02395-331980,19,340
11-19-340-02395-331981,19,340
11-19-340-02395-331982,19,340
11-19-340-02395-331983,19,340
11-19-340-02395-331984,19,340
11-19-340-02395-331985,19,340
11-19-340-02395-331987,19,340
11-19-340-02395-331989,19,340
11-19-340-02395-331990,19,340
11-19-340-02395-331991,19,340
11-19-340-02395-331992,19,340
11-19-340-02395-331993,19,340
11-19-340-02395-331994,19,340
11-19-340-02395-331996,19,340
11-19-340-02395-331997,19,340
11-19-340-02395-331998,19,340
11-19-340-02395-331999,19,340
11-19-340-02395-332000,19,340
11-19-340-02395-332001,19,340
11-19-340-02395-332002,19,340
11-19-340-02395-332003,19,340
11-19-340-02395-332004,19,340
11-19-340-02395-332006,19,340
11-19-340-02395-332007,19,340
11-19-340-02395-332008,19,340
11-19-340-02395-332009,19,340
11-19-340-02395-332010,19,340
11-19-340-02395-332011,19,340
11-19-340-02395-332012,19,340
11-19-340-02395-332013,19,340
11-19-340-02395-332014,19,340
11-19-340-02395-332015,19,340
11-19-340-02395-332016,19,340
11-19-340-02395-332017,19,340
11-19-340-02395-332018,19,340
11-19-340-02395-332019,19,340
11-19-340-02395-332020,19,340
11-19-340-02395-332021,19,340
11-19-340-02395-332022,19,340
11-19-340-02395-332023,19,340
11-19-340-02395-332024,19,340
11-19-340-02395-332025,19,340
11-19-340-02395-332026,19,340
11-19-340-02395-332027,19,340
11-19-340-02395-332029,19,340
11-19-340-02395-332030,19,340
11-19-340-02395-332031,19,340
11-19-340-02395-332032,19,340
11-19-340-02395-332033,19,340
11-19-340-02395-332034,19,340
11-19-340-02395-332035,19,340
11-19-340-02395-332036,19,340
11-19-340-02395-332037,19,340
11-19-340-02395-332038,19,340
11-19-340-02395-332039,19,340
11-19-340-02395-332040,19,340
11-19-340-02395-332041,19,340
11-19-340-02395-332042,19,340
11-19-340-02395-332043,19,340
11-19-340-02395-332044,19,340
11-19-340-02395-332045,19,340
11-19-340-02395-332046,19,340
11-19-340-02395-332047,19,340
11-19-340-02395-332048,19,340
11-19-340-02395-332049,19,340
11-19-340-02395-332050,19,340
11-19-340-02395-332051,19,340
11-19-340-02395-332052,19,340
11-19-340-02395-332053,19,340
11-19-340-02395-332054,19,340
11-19-340-02395-332056,19,340
11-19-340-02395-332057,19,340
11-19-340-02395-332058,19,340
11-19-340-02395-332059,19,340
11-19-340-02395-332060,19,340
11-19-340-02395-332061,19,340
11-19-340-02395-332062,19,340
11-19-340-02395-332063,19,340
11-19-340-02395-332064,19,340
11-19-340-02395-332066,19,340
11-19-340-02395-332067,19,340
11-19-340-02395-332068,19,340
11-19-340-02395-332069,19,340
11-19-340-02395-332070,19,340
11-19-340-02395-332071,19,340
11-19-340-02395-332072,19,340
11-19-340-02395-332073,19,340
11-19-340-02395-332074,19,340
11-19-340-02395-332075,19,340
11-19-340-02395-332076,19,340
11-19-340-02395-332077,19,340
11-19-340-02395-332078,19,340
11-19-340-02395-332079,19,340
11-19-340-02395-332080,19,340
11-19-340-02395-332081,19,340
11-19-340-02395-332082,19,340
11-19-340-02395-332083,19,340
11-19-340-02395-332084,19,340
11-19-340-02395-332085,19,340
11-19-340-02395-332086,19,340
11-19-340-02395-332087,19,340
11-19-340-02395-332088,19,340
11-19-340-02395-332089,19,340
11-19-340-02395-332090,19,340
11-19-340-02395-332091,19,340
11-19-340-02395-332092,19,340
11-19-340-02395-332093,19,340
11-19-340-02395-332094,19,340
11-19-340-02395-332095,19,340
11-19-340-02395-332098,19,340
11-19-340-02395-332100,19,340
11-19-340-02395-332102,19,340
11-19-340-02395-332103,19,340
11-19-340-02395-332104,19,340
11-19-340-02395-332105,19,340
11-19-340-02395-332106,19,340
11-19-340-02395-332107,19,340
11-19-340-02395-332108,19,340
11-19-340-02395-332109,19,340
11-19-340-02395-332110,19,340
11-19-340-02395-332111,19,340
11-19-340-02395-332112,19,340
11-19-340-02395-332113,19,340
11-19-340-02395-332114,19,340
11-19-340-02395-332115,19,340
11-19-340-02395-332116,19,340
11-19-340-02395-332117,19,340
11-19-340-02395-332118,19,340
11-19-340-02395-332119,19,340
11-19-340-02395-332121,19,340
11-19-340-02395-332122,19,340
11-19-340-02395-332123,19,340
11-19-340-02395-332124,19,340
11-19-340-02395-332126,19,340
11-19-340-02395-332128,19,340
11-19-340-02395-332129,19,340
11-19-340-02395-332130,19,340
11-19-340-02395-332132,19,340
11-19-340-02395-332133,19,340
11-19-340-02395-332134,19,340
11-19-340-02395-332135,19,340
11-19-340-02395-332136,19,340
11-19-340-02395-332137,19,340
11-19-340-02395-332138,19,340
11-19-340-02395-332139,19,340
11-19-340-02395-332140,19,340
11-19-340-02395-332141,19,340
11-19-340-02395-332142,19,340
11-19-340-02395-332143,19,340
11-19-340-02395-332144,19,340
11-19-340-02395-332145,19,340
11-19-340-02395-332146,19,340
11-19-340-02395-332147,19,340
11-19-340-02395-332149,19,340
11-19-340-02395-332150,19,340
11-19-340-02395-332151,19,340
11-19-340-02395-332152,19,340
11-19-340-02395-332153,19,340
11-19-340-02395-332154,19,340
11-19-340-02395-332156,19,340
11-19-340-02395-332157,19,340
11-19-340-02395-332158,19,340
11-19-340-02395-332159,19,340
11-19-340-02395-332160,19,340
11-19-340-02395-332161,19,340
11-19-340-02395-332162,19,340
11-19-340-02395-332163,19,340
11-19-340-02395-332164,19,340
11-19-340-02395-332166,19,340
11-19-340-02395-332167,19,340
11-19-340-02395-332168,19,340
11-19-340-02395-332169,19,340
11-19-340-02395-332170,19,340
11-19-340-02395-332171,19,340
11-19-340-02395-332172,19,340
11-19-340-02395-332174,19,340
11-19-340-02395-332175,19,340
11-19-340-02395-332176,19,340
11-19-340-02395-332178,19,340
11-19-340-02395-332179,19,340
11-19-340-02395-332180,19,340
11-19-340-02395-332181,19,340
11-19-340-02395-332182,19,340
11-19-340-02395-332183,19,340
11-19-340-02395-332184,19,340
11-19-340-02395-332185,19,340
11-19-340-02395-332186,19,340
11-19-340-02395-332187,19,340
11-19-340-02395-332188,19,340
11-19-340-02395-332189,19,340
11-19-340-02395-332190,19,340
11-19-340-02395-332191,19,340
11-19-340-02395-332192,19,340
11-19-340-02395-332193,19,340
11-19-340-02395-332194,19,340
11-19-340-02395-332196,19,340
11-19-340-02395-332197,19,340
11-19-340-02395-332198,19,340
11-19-340-02395-332199,19,340
11-19-340-02395-332200,19,340
11-19-340-02395-332204,19,340
11-19-340-02396-332205,19,340
11-19-340-02396-332206,19,340
11-19-340-02396-332207,19,340
11-19-340-02396-332208,19,340
11-19-340-02396-332209,19,340
11-19-340-02396-332210,19,340
