pc11_district_id,pc11_state_id,secc_cons_rural,secc_cons_pc_rural,secc_pov_rate_rural,secc_pov_rate_tend_rural,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
302,18,67067.10016934495,13383.312939902386,0.5019080307336647,0.411062424502637,0.0043154917534458,0.0043154917534458,1.0,1.0
303,18,66190.78292857202,13459.240443072607,0.5068301343927346,0.4241685584025404,0.0008730693042413,0.0008730693042413,1.0,1.0
304,18,69174.29560742898,13747.223283228657,0.4922583979825046,0.4012324463666653,0.0249828926905132,0.0249828926905132,1.0,1.0
305,18,74848.58719672373,14801.090566600891,0.4284258676436194,0.32087574538729985,0.0215016172052053,0.0215016172052053,1.0,1.0
306,18,76762.55838103029,15510.961061156937,0.39314155648400423,0.2874157999437969,0.02095454116948,0.02095454116948,1.0,1.0
307,18,78504.85024029911,15532.086696002696,0.40550401747736337,0.30729625962219287,0.0100872524726441,0.0100872524726441,1.0,1.0
308,18,77495.46606042745,15458.80869465253,0.39638331053646947,0.2935777110715748,0.0246657510880334,0.0246657510880334,1.0,1.0
309,18,78571.43097510464,15659.604124526613,0.40110347920820844,0.29061243269201253,0.0176986905395669,0.0176986905395669,1.0,1.0
310,18,80154.69129367171,16971.256755449882,0.37798534241540677,0.27656713953522244,0.0268814572258579,0.0268814572258579,1.0,1.0
311,18,86942.01470878038,18789.965664798772,0.3016442534026991,0.21645222307846262,0.0226782355416281,0.0226782355416281,1.0,1.0
312,18,82086.15435884286,17443.261884264528,0.3170906587014259,0.22263452603476763,0.2346768809322238,0.2346768809322238,1.0,1.0
313,18,78050.35092141594,16806.750660090718,0.33877013113874876,0.24226625919126282,0.0446761705078253,0.0446761705078253,1.0,1.0
314,18,76714.4895324698,14033.517689845583,0.46337303544226577,0.33748998183461454,0.0668336995329325,0.0668336995329325,1.0,1.0
315,18,67747.89667258099,13378.888598511454,0.5175075937594587,0.40190673238605146,0.0374110399504,0.0374110399504,1.0,1.0
316,18,71355.2896698317,15851.94172612929,0.3756645608703824,0.26636943946293834,0.4038509576379178,0.4038509576379179,1.0,1.0
317,18,72701.125821967,14566.750246718128,0.4378199110909294,0.3182531312017529,0.0095345250074621,0.0095345250074621,1.0,1.0
318,18,71904.68336325699,15706.87876214393,0.39211929314746863,0.29052310951373517,0.0,0.0,1.0,1.0
319,18,65639.40391700873,13798.6561386739,0.4925094932437068,0.4173790179498445,0.0141416293319173,0.0141416293319173,1.0,1.0
320,18,73860.37434855787,15216.596655201965,0.37421414810341724,0.2739758938109875,0.0321624797180104,0.0321624797180104,1.0,1.0
321,18,79706.51347401661,16673.42200029104,0.3334920147791606,0.24340784525558282,0.0052074394901494,0.0052074394901494,1.0,1.0
322,18,90328.8758202002,20644.236629371488,0.2498334519600587,0.1670377414206701,0.007320434985041,0.007320434985041,1.0,1.0
323,18,79867.07881403131,16398.049162032356,0.34195875176090657,0.2503920603933808,0.0076555829579814,0.0076555829579814,1.0,1.0
324,18,75369.10692538465,15436.810502043372,0.3523916546177738,0.25267305413747404,0.0083767579089241,0.0083767579089241,1.0,1.0
