pc11_district_id,pc11_state_id,secc_cons_urban,secc_cons_pc_urban,secc_pov_rate_urban,secc_pov_rate_tend_urban,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
295,17,94733.9609375,17953.517578125,0.3746754825115204,0.41989782452583313,0.0,0.0,1.0,1.0
299,17,144589.875,25038.001953125,0.06905457377433777,0.1042381152510643,0.0,0.0,1.0,1.0
356,20,113844.1953125,22670.150390625,0.14080996811389923,0.17377759516239166,0.0,0.0,1.0,1.0
367,20,111856.3984375,23130.38671875,0.16504600644111633,0.19508866965770721,0.0,0.0,1.0,1.0
373,21,96260.1328125,23854.951171875,0.24078090488910675,0.26797524094581604,0.0,0.0,1.0,1.0
415,22,104674.796875,24736.4453125,0.1762586236000061,0.21307708323001862,0.0,0.0,1.0,1.0
494,25,140127.890625,30506.23828125,0.03756242245435715,0.05037273094058037,0.0,0.0,1.0,1.0
603,33,160829.40625,43484.69921875,0.010604615323245525,0.014525550417602062,0.0,0.0,1.0,1.0
001,01,125904.26236888977,20890.157873527223,0.15875838428263056,0.21082329290063356,0.6622616467263126,0.6622616467263127,1.0,1.0
002,01,159264.21051127842,26852.145500137965,0.054527883434700226,0.07504523912044515,0.038471172618162,0.038471172618162,0.0743205700804901,0.9256794299195098
010,01,159264.21051127842,26852.145500137965,0.054527883434700226,0.07504523912044515,0.038471172618162,0.038471172618162,0.9256794299195098,0.9256794299195098
003,01,135339.078125,31301.958984375,0.04178773984313011,0.05756191909313202,0.3240787370541481,0.3240787370541481,1.0,1.0
005,01,125934.60839021155,27879.81933666417,0.07910388084449778,0.09800616349576644,0.1302873414444731,0.1302873414444731,1.0,1.0
006,01,146610.3451636393,30282.44647846119,0.03593772968946925,0.04655132609009959,0.0,0.0,1.0,1.0
007,01,140719.57260566333,28947.99624658111,0.07317800810601383,0.09063954455966211,0.0,0.0,1.0,1.0
008,01,133314.08395132705,23230.53347009846,0.09633808740573388,0.13323849241300806,0.0,0.0,1.0,1.0
009,01,95699.4137353506,16068.62047048376,0.36650392555582784,0.4308967842612856,0.0,0.0,1.0,1.0
011,01,121022.34375,18614.462890625,0.22286079823970795,0.2728820741176605,0.3997959140287847,0.3997959140287846,1.0,1.0
012,01,127331.709324791,22575.18227810986,0.1247111541057153,0.15885061581547996,0.2291765056796997,0.2291765056796997,1.0,1.0
014,01,119891.33318630555,22153.20751794317,0.11754400650841566,0.15803401330754685,0.072101788170564,0.072101788170564,0.7782310866574965,0.7782310866574965
015,01,119891.33318630555,22153.20751794317,0.11754400650841566,0.15803401330754685,0.072101788170564,0.072101788170564,0.2217689133425034,0.7782310866574965
016,01,127348.71839031289,28285.10662285574,0.06080096640804365,0.07828706414981669,0.0,0.0,1.0,1.0
017,01,123354.96061649546,25318.835584186567,0.06444587689310535,0.0831011401622565,0.3653373973414613,0.3653373973414613,1.0,1.0
019,01,153533.86038938814,32269.724611565995,0.045469495992067864,0.05788041406443127,0.1267558775691262,0.1267558775691262,1.0,1.0
020,01,154756.16778839965,29699.304562908525,0.035213538561101786,0.045735845119877855,0.3525337086975848,0.3525337086975848,1.0,1.0
021,01,177659.36053469928,36859.618194852,0.023081302391502356,0.030560374086689556,0.1177326398374929,0.1177326398374929,1.0,1.0
022,01,150724.39201300856,31368.59961194435,0.026066867672277616,0.03427666657322691,0.2201995710155739,0.2201995710155739,1.0,1.0
023,02,153967.61952726886,37889.67698737555,0.03175484355030658,0.03886593711122225,0.0,0.0,1.0,1.0
024,02,150913.10274019995,39009.60547438859,0.02682620110445151,0.03555762362360476,0.052549228683024,0.052549228683024,1.0,1.0
026,02,149073.09463020047,39984.70094365708,0.022735116122372567,0.02976086404549031,0.2142977942064701,0.2142977942064701,1.0,1.0
027,02,166151.95776794766,43413.81521529807,0.014154556504321337,0.018986483809215405,0.0,0.0,1.0,1.0
028,02,160558.5991091314,39534.791874428294,0.029713824592978756,0.0374502773938041,0.0,0.0,1.0,1.0
029,02,148554.5982169695,33115.52023917247,0.04835122812239827,0.06382186456679842,0.0,0.0,1.0,1.0
030,02,157533.83469795855,37977.767544781425,0.011194601151783123,0.02026662300679019,0.0,0.0,1.0,1.0
031,02,155152.19558317302,43306.165166454346,0.012856698305261434,0.01754681040380744,0.0,0.0,1.0,1.0
032,02,160122.77983359573,39043.59618695607,0.028605438476294962,0.0381812629119757,0.0,0.0,1.0,1.0
033,02,155818.45520816388,47484.36920707431,0.006867837108065494,0.009632639475016563,0.0231188322878951,0.0231188322878951,1.0,1.0
035,03,155803.43721022006,34173.48842812291,0.027799957340555875,0.03669567816653333,0.3008482995333064,0.3008482995333064,1.0,1.0
036,03,164510.0288765888,38150.97109239195,0.023256384863682436,0.03114279679971213,0.141555324256006,0.141555324256006,1.0,1.0
037,03,171028.51248574464,41011.29295613343,0.011404912459676531,0.01582253717692528,0.0598327033658264,0.0598327033658264,1.0,1.0
038,03,171924.2105360499,37783.25902040903,0.023996088735055203,0.030159275765290504,0.1152405147939062,0.1152405147939062,1.0,1.0
039,03,161341.3297471079,36565.30761398819,0.0338358889488124,0.04466163063452088,0.335563245518913,0.335563245518913,1.0,1.0
040,03,159411.46022061777,34191.24197667892,0.03783914242417992,0.04588575371157983,0.0,0.0,1.0,1.0
041,03,162706.70060077612,37316.94541005598,0.02157479882045347,0.028170168484838005,0.0504274032858741,0.0504274032858741,1.0,1.0
042,03,158273.45975174263,34609.607447203736,0.039347694925877766,0.050439536777410816,0.0861885357718068,0.0861885357718068,1.0,1.0
043,03,147428.83109877742,30134.012984122295,0.08583641717664428,0.10447849014438063,0.1517963790095483,0.1517963790095483,1.0,1.0
044,03,142231.4847175603,29786.774009657485,0.09036351454468002,0.11016379641477299,0.0,0.0,1.0,1.0
045,03,150688.94482150796,31634.914351350606,0.06268273880636027,0.07933535989622771,0.0,0.0,1.0,1.0
046,03,165847.53123933493,34575.28594528117,0.039625203557031995,0.05075267956545086,0.1694733953370978,0.1694733953370978,1.0,1.0
047,03,148862.15002812597,29893.19112819092,0.07827856908662256,0.09615847796406773,0.2689237426957775,0.2689237426957775,1.0,1.0
048,03,176512.66468775566,37612.76337926407,0.023807220713342125,0.031552757776416904,0.0839351221046011,0.0839351221046011,1.0,1.0
049,03,155737.17150563124,36411.467468656556,0.02134381072675609,0.02863050172987378,0.0721138968583354,0.0721138968583354,1.0,1.0
050,03,145425.32557179185,30632.971625000515,0.058252007979640835,0.07045961236553329,0.1447582777954088,0.1447582777954088,1.0,1.0
051,03,170121.96396296824,36704.36361823877,0.039378088351170695,0.04746868593030602,0.107127390935115,0.107127390935115,1.0,1.0
052,03,193893.14736375792,44564.6979958068,0.015738591844547224,0.02104156262786323,0.1550923503197695,0.1550923503197695,1.0,1.0
053,03,152755.19441117847,30366.38868432921,0.0536807631636161,0.06776078029219622,0.2623278710765264,0.2623278710765264,1.0,1.0
054,03,151497.67446633676,31244.833049138993,0.05524429643757778,0.06841403368419138,0.0973385426226499,0.0973385426226499,1.0,1.0
056,05,146108.49247518514,41005.238670187464,0.020072617991299595,0.026486545659768757,0.0,0.0,1.0,1.0
057,05,130105.06597158214,36650.83833678022,0.020273042513910003,0.028612757360753596,0.04104653512021,0.04104653512021,1.0,1.0
058,05,126686.3515625,33435.3828125,0.038520801812410355,0.05591019243001938,0.0616624685138539,0.0616624685138539,1.0,1.0
059,05,149345.31759695656,40121.81748986354,0.021299356663253617,0.02992833718490291,0.2369477472353179,0.2369477472353179,0.3836044234913204,0.6163955765086796
061,05,149345.31759695656,40121.81748986354,0.021299356663253617,0.02992833718490291,0.2369477472353179,0.2369477472353179,0.6163955765086796,0.6163955765086796
060,05,169387.09362037748,38949.67677384137,0.020615011430133418,0.028427343920976653,0.1417541013715295,0.1417541013715295,1.0,1.0
062,05,134898.99137779704,48273.05261974939,0.012946895636320028,0.01691863080337467,0.0,0.0,1.0,1.0
064,05,142807.9969822052,62899.095016721934,0.012063387922347873,0.018471783972553564,0.0829027184902269,0.0829027184902269,1.0,1.0
065,05,128632.5838215127,31775.68029596539,0.0694966926826858,0.09334961040363324,0.2083822340453277,0.2083822340453277,1.0,1.0
066,05,146090.79295902926,32427.742644797134,0.047640661364532814,0.06306254259633315,0.116817401690456,0.116817401690456,1.0,1.0
067,05,139691.8112903562,28204.37785070027,0.07585324499691093,0.09779383370751238,0.119026518508419,0.119026518508419,1.0,1.0
068,05,157926.74151954643,35562.22280013261,0.04293251504318435,0.05593074164232962,0.2562884688079828,0.2562884688079828,1.0,1.0
069,06,188069.67955284007,46972.125328066846,0.034186097970207704,0.04098649397128523,0.0892507103406442,0.0892507103406442,1.0,1.0
070,06,161262.22467685532,35322.77379319286,0.038295747680236025,0.049675737137298365,0.0854656990977966,0.0854656990977966,1.0,1.0
071,06,146031.1405495446,31441.961676292383,0.04831783836195442,0.0641129111072678,0.1265066229017255,0.1265066229017255,1.0,1.0
072,06,161460.73802820352,34699.68913100897,0.05449791962402107,0.06701889381827555,0.0491574894798101,0.0491574894798101,1.0,1.0
073,06,141716.7550335975,27678.412227599758,0.09029923280052168,0.11101036839986689,0.0,0.0,1.0,1.0
074,06,156269.38479644482,32865.996207226155,0.05534807932756288,0.07052764646962348,0.0196169829159429,0.0196169829159429,1.0,1.0
075,06,142612.99738935987,29212.320504384803,0.06007137335777408,0.0808817756438401,0.0578596070872028,0.0578596070872028,1.0,1.0
076,06,153343.4962444295,30432.705318112774,0.05803305059785214,0.07464904585907728,0.0830877617102372,0.0830877617102372,1.0,1.0
