State,District,lgd_district_code,pc11_district_id,pc11_state_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households,poverty_rate,poverty_log,night_lights_log,state_key,district_key,district_merge,wage_timeliness_pct,avg_days_per_hh,women_pct,persondays_per_hh,district_nfhs,STUNTING_NFHS4,WASTING_NFHS4,UNDERWEIGHT_NFHS4,ANEMIA_NFHS4,INST_DEL_NFHS4,SANITATION_NFHS4,CLEAN_FUEL_NFHS4,IMMUNIZATION_NFHS4,STUNTING_NFHS5,WASTING_NFHS5,UNDERWEIGHT_NFHS5,ANEMIA_NFHS5,INST_DEL_NFHS5,SANITATION_NFHS5,CLEAN_FUEL_NFHS5,IMMUNIZATION_NFHS5,delta_STUNTING,delta_WASTING,delta_UNDERWEIGHT,delta_ANEMIA,delta_INST_DEL,delta_SANITATION,delta_CLEAN_FUEL,delta_IMMUNIZATION,DWEI_score,residual_delta_STUNTING,residual_delta_WASTING,residual_delta_UNDERWEIGHT,residual_delta_ANEMIA,residual_delta_IMMUNIZATION,residual_delta_INST_DEL,residual_delta_SANITATION,residual_delta_CLEAN_FUEL,z_residual_delta_STUNTING,z_residual_delta_WASTING,z_residual_delta_UNDERWEIGHT,z_residual_delta_ANEMIA,z_residual_delta_IMMUNIZATION,z_residual_delta_INST_DEL,z_residual_delta_SANITATION,z_residual_delta_CLEAN_FUEL
Maharashtra,Raigad,491,520,27,1.0699059474707417,-0.7079097932635309,-0.5324911438044377,2634200,611790,0.1477186465946374,-0.6959518354394577,0.5179890969696952,MAHARASHTRA,RAIGAD,RAIGAD,100.0,23.833333333333332,43.439182174795626,24.370721395609586,RAIGAD,29.9,28.9,38.6,53.4,96.0,75.4,75.6,47.6,35.8,19.1,34.1,67.0,96.6,74.8,83.3,92.3,5.899999999999999,-9.799999999999997,-4.5,13.600000000000001,0.5999999999999943,-0.6000000000000085,7.700000000000003,44.699999999999996,-0.06840635647235199,-6.993048571198731,8.578447430914167,3.422302541083528,-2.9344877144061705,32.96064536080455,-4.526663281960842,-15.769655158075372,-7.667711592806084,-1.0296751701292026,1.0715172220886018,0.4645806870980973,-0.20428485250249578,2.04277538836915,-0.57580751909138,-1.4637598736638815,-0.8525967339477053
Maharashtra,Ratnagiri,492,528,27,1.0468629367067959,-1.2107975626075635,-0.2474273156978378,1615069,397115,0.1896283876225213,-0.29685303947195457,-0.8911352388268929,MAHARASHTRA,RATNAGIRI,RATNAGIRI,100.0,21.444444444444443,45.37923940278202,21.89440883636714,RATNAGIRI,28.3,22.3,28.9,50.1,97.8,67.8,34.2,73.1,31.7,23.7,29.5,69.4,97.8,85.6,58.1,77.2,3.3999999999999986,1.3999999999999986,0.6000000000000014,19.300000000000004,0.0,17.799999999999997,23.9,4.1000000000000085,-0.22092014249612904,-4.481593415986723,-0.17314632473106562,0.5898555490292892,-5.566380903173723,-9.494192831381877,-4.740145809365332,0.18338235991955543,3.560782936593448,-0.6598817977700707,-0.021627371431115858,0.08007342804061114,-0.3875045365482693,-0.5884139474841977,-0.6029632487795155,0.017021788827802975,0.3959345451757227
Maharashtra,Sangli,493,531,27,0.9628226703478551,-0.8656867937943603,0.12687682890632987,2822143,598386,0.1342974139312513,-0.8268461568956277,-0.27355417539337423,MAHARASHTRA,SANGLI,SANGLI,99.98388888888888,28.52777777777778,40.33660172533641,29.121957551437134,SANGLI,23.3,17.5,24.8,49.6,95.9,68.8,63.2,43.4,35.0,18.6,27.2,62.7,98.0,84.7,87.3,75.0,11.7,1.1000000000000014,2.3999999999999986,13.100000000000001,2.0999999999999943,15.900000000000006,24.099999999999994,31.6,-0.16864018310643386,-12.605415420823654,-1.898936204577385,-2.810898539013483,-2.6443628517855657,18.459418915148063,-1.9194984401437978,-1.4700071936546308,4.9136696748624225,-1.8560550718098272,-0.23719243642149343,-0.38158203693016207,-0.18408776172007596,1.1440445486028548,-0.24416696490846593,-0.13644797698490138,0.5463662353206004
Maharashtra,Satara,494,527,27,1.1013636748746163,-0.9285908520922997,-0.033203009480199296,3003741,653735,0.1342198348947199,-0.8276072615647627,-0.345522721708618,MAHARASHTRA,SATARA,SATARA,99.97444444444444,24.75,45.11648066016873,25.307764550160982,SATARA,23.3,23.5,27.8,55.2,96.3,63.8,57.0,59.2,20.2,20.5,28.0,68.9,97.1,78.7,82.1,82.8,-3.1000000000000014,-3.0,0.1999999999999993,13.700000000000003,0.7999999999999972,14.900000000000006,25.099999999999994,23.599999999999994,0.1637005671156272,2.44935127573968,2.5606544277793315,-0.06722903044527939,-2.597804533573333,10.668610278483008,-2.8968367447421004,-1.4451322083169202,5.940198260902605,0.3606490310878983,0.31984637561514956,-0.009126402117364586,-0.1808465966192451,0.6611998723454383,-0.3684878408893165,-0.13413904853780895,0.6605091460402667
Maharashtra,Sindhudurg,495,529,27,1.4967544895167637,-1.123721127574565,-0.34327578941910275,849651,209839,0.1427270581785935,-0.7444540473332196,-0.9495739125692735,MAHARASHTRA,SINDHUDURG,SINDHUDURG,99.9986111111111,19.72222222222222,40.3328065697192,20.256962549112956,SINDHUDURG,25.9,19.6,25.2,39.9,99.3,77.6,38.7,80.3,30.8,27.7,32.0,55.6,100.0,87.9,66.0,76.3,4.900000000000002,8.099999999999998,6.800000000000001,15.700000000000003,0.7000000000000028,10.300000000000011,27.299999999999997,-4.0,-0.40392696321439686,-4.674289653382047,-7.045655221602146,-4.551835003861157,-2.1019700615696664,-17.023789500558056,-1.9201551039705578,-3.865882218228837,6.828655475744071,-0.6882549070089325,-0.8800591216120168,-0.6179157477355751,-0.1463289970117717,-1.0550696998752056,-0.24425049486097433,-0.35883620856834986,0.7592994709576512
Maharashtra,Solapur,496,526,27,0.4214688828524935,-0.7017250124990289,0.5421430130380006,4317756,873167,0.1910880847510533,-0.2832072954123317,0.07203977829754757,MAHARASHTRA,SOLAPUR,SOLAPUR,99.98666666666666,24.5,38.07110353972613,24.97398859347318,SOLAPUR,25.4,24.1,34.6,51.5,86.4,49.3,50.7,64.9,36.3,23.2,32.9,70.9,96.2,67.8,73.1,83.6,10.899999999999999,-0.9000000000000021,-1.7000000000000028,19.400000000000006,9.799999999999997,18.5,22.39999999999999,18.69999999999999,-0.23887444251740964,-13.36524924555858,-0.3451727222452623,-0.6352390935331185,-9.408431323808264,5.171955564694265,3.4241822588692896,-3.5460086254507672,3.72592409789376,-1.9679350358610055,-0.04311485492679527,-0.08623428554383493,-0.6549695184711217,0.3205381272619119,0.4355680483798129,-0.32914512622952824,0.41429710525128366
Maharashtra,Thane,497,517,27,1.2109170541788292,-0.5369743089778178,-0.9838529936154335,11060148,2529165,0.2331957196294726,0.10339386887332377,0.8188727747059713,MAHARASHTRA,THANE,THANE,100.0,26.61111111111111,42.13314090653284,27.165275684354228,THANE,38.5,29.2,40.3,54.1,91.2,64.7,76.7,40.9,40.8,17.8,30.8,67.9,93.6,74.7,90.4,74.9,2.299999999999997,-11.399999999999999,-9.499999999999996,13.800000000000004,2.3999999999999915,10.0,13.700000000000003,34.00000000000001,0.31041513304297336,-3.8152568366240907,11.223411284294219,8.686743350234142,-0.01495260933610254,23.14059168717596,-4.365069544989751,-5.005231830271951,0.4557951688271267,-0.5617686181270303,1.4018945244528056,1.1792333219665827,-0.001040928397061462,1.434165825741858,-0.5552522263756993,-0.46459211936448436,0.0506812844468157
Maharashtra,Wardha,498,504,27,1.5224406421212506,-0.29382870836609354,1.6090124790726414,1300774,309846,0.1696844987809277,-0.48499113356133594,-0.2565117526993761,MAHARASHTRA,WARDHA,WARDHA,100.0,39.666666666666664,30.582419436946907,40.21845104279013,WARDHA,30.5,26.2,36.1,48.5,97.9,56.9,54.9,76.5,27.7,28.1,31.3,71.4,98.8,80.2,83.9,92.4,-2.8000000000000007,1.9000000000000021,-4.800000000000001,22.900000000000006,0.8999999999999915,23.300000000000004,29.000000000000007,15.900000000000006,0.18978191936712951,2.800990857791948,-2.487444069361702,4.993620453548177,-10.605519847255614,4.160261270232194,0.31168218530868863,4.715620731624128,6.670862845959384,0.4124253833879603,-0.310701811810157,0.677888524923344,-0.7383050360281818,0.25783716426019215,0.03964707217847974,0.4377100410362647,0.7417540169891341
Maharashtra,Washim,499,502,27,0.9083157648683143,-0.2992323338529057,2.2100309260054334,1197160,259464,0.2834121261286716,0.5475440310287705,-0.4447707570330831,MAHARASHTRA,WASHIM,WASHIM,99.9011111111111,26.555555555555557,39.46360382340406,27.067351975333573,WASHIM,41.1,32.5,42.9,60.3,84.0,41.5,33.9,67.9,35.3,31.7,39.3,70.4,92.9,61.5,61.4,71.6,-5.800000000000004,-0.8000000000000007,-3.6000000000000014,10.100000000000009,8.900000000000006,20.0,27.5,3.6999999999999886,0.17098312463778276,3.8410428567912795,1.1035350146265612,2.635636351530123,3.853274192745438,-9.112717277074083,5.453290019193609,-5.425183643058137,3.7150612220801023,0.5655654206849242,0.13784041726349408,0.357790035344716,0.2682463266935052,-0.5647715440945142,0.6936777050219347,-0.5035725920677219,0.41308922825592387
Maharashtra,Yavatmal,500,510,27,0.971554035775453,-0.09882249068014703,2.227958103262774,2772348,646886,0.256406457615525,0.31089175058365437,-0.37150825069625754,MAHARASHTRA,YAVATMAL,YAVATMAL,99.91638888888887,31.72222222222222,41.44835380309009,32.281807749156165,YAVATMAL,47.4,28.8,49.1,68.9,85.3,43.7,37.2,61.6,36.6,27.5,39.4,75.2,96.3,66.4,71.8,74.7,-10.799999999999997,-1.3000000000000007,-9.700000000000003,6.299999999999997,11.0,22.700000000000003,34.599999999999994,13.100000000000001,0.6528368134288888,9.301531654216149,0.9634341397536885,8.609479156575091,6.749775972935993,0.1693477392329772,7.9710141598216335,-1.881793288260841,11.191105613402733,1.3695823918573777,0.12034068884935542,1.168744637302591,0.46988678203928047,0.010495528530896431,1.0139410868707197,-0.17467049712090246,1.2443738891017917
Manipur,Bishnupur,252,275,14,0.2530497827648934,-0.9752512333098579,-1.0356543083347025,237399,46580,0.2122240443979745,-0.08747383238843875,-0.22355429912379848,MANIPUR,BISHNUPUR,BISHNUPUR,63.888888888888886,26.27777777777778,42.65514456007621,26.645916521659817,BISHNUPUR,24.7,6.9,13.7,21.4,86.5,38.2,38.8,77.2,15.5,7.9,11.7,42.4,89.5,52.6,71.3,66.6,-9.2,1.0,-2.0,21.0,3.0,14.399999999999999,32.5,-10.600000000000009,-0.10790817424882827,6.511236841710317,-1.2506361652646754,0.5147063905564371,-9.56475151624895,-25.398750842352804,-6.613204708971407,-5.553429561029699,16.736778739764784,0.9587319227771846,-0.15621453653940967,0.06987186132958981,-0.6658517747842546,-1.5741179381692807,-0.8412229405026017,-0.5154765447417811,1.8610145566399272
Manipur,Chandel,253,280,14,0.1071110131752844,2.5248934476773113,-1.1077614222381906,144182,28801,0.2794576673752219,0.5132038213666767,-1.0061302406028465,MANIPUR,CHANDEL,CHANDEL,86.11111111111111,29.194444444444443,39.281293488586414,29.621217504275744,CHANDEL,36.1,7.5,13.2,28.4,38.2,61.6,17.5,50.6,34.0,8.3,14.7,42.4,55.5,85.2,52.0,55.5,-2.1000000000000014,0.8000000000000007,1.5,14.0,17.299999999999997,23.6,34.5,4.899999999999999,0.12480721204796426,2.570194275876252,-4.551228226522023,-3.577504709882449,-3.004073832113532,-17.121242817998873,2.5816404659602163,1.3620575345222363,22.389577905591892,0.3784422775465338,-0.5684850861007633,-0.48564952287580426,-0.20912910171242857,-1.0611094856926204,0.32839376363919376,0.12642794941741348,2.4895669021621893
Manipur,Churachandpur,254,274,14,1.0439011538181817,2.692037939145239,-1.1669516918520306,274143,49089,0.4585069520996841,1.9706988674309596,-1.04163811831486,MANIPUR,CHURACHANDPUR,CHURACHANDPUR,91.66666666666669,27.805555555555557,37.40931017689343,28.158203354144145,CHURACHANDPUR,35.7,6.6,11.3,17.5,63.2,66.1,42.2,52.2,25.1,12.1,9.8,41.1,72.9,81.2,62.3,64.9,-10.600000000000001,5.5,-1.5,23.6,9.700000000000003,15.100000000000009,20.099999999999994,12.700000000000003,0.0501152441523689,11.563487378198227,-5.88063102608256,2.2082685328607514,-4.377349620105285,-6.668118849655418,-4.018047411108332,-5.435018211497638,7.793978058594577,1.7026388008330593,-0.734538210083143,0.29977446469964664,-0.3047299251263083,-0.4132646349514318,-0.5111097882190224,-0.504485449483578,0.8666366955497289
Manipur,Imphal East,255,278,14,0.871049828844543,-1.0270129140635267,-1.0177053234900777,456113,92124,0.1741876573794063,-0.4422322903477772,0.22105068040261353,MANIPUR,IMPHAL EAST,IMPHAL EAST,80.55555555555556,26.333333333333332,47.769552574555306,26.775528285717773,IMPHAL EAST,26.2,7.8,17.1,20.8,80.8,43.4,50.1,72.7,18.4,11.7,14.4,50.3,91.7,59.5,79.0,76.2,-7.800000000000001,3.8999999999999995,-2.700000000000001,29.499999999999996,10.900000000000006,16.1,28.9,3.5,0.11700485448621803,6.125936709663085,-4.19848059733316,1.9931538051098174,-17.760679882200204,-8.951442015581,4.187363190771597,0.28078581530433055,13.673237935032999,0.9019993010919143,-0.5244240642467759,0.27057244447386974,-1.236412697271602,-0.554776317019178,0.532647351973642,0.026062904065851385,1.520369912822023
Manipur,Imphal West,256,277,14,1.2919448894521504,-1.1018127395278483,-1.2568922684992314,517992,111156,0.1292860328088144,-0.8761185576076104,0.610318323554571,MANIPUR,IMPHAL WEST,IMPHAL WEST,66.66666666666667,26.88888888888889,61.299350451501155,27.345937871734304,IMPHAL WEST,21.0,4.7,8.4,29.3,91.4,47.3,63.2,82.8,15.6,9.3,10.2,41.8,95.7,58.7,88.6,74.1,-5.4,4.6000000000000005,1.799999999999999,12.499999999999996,4.299999999999997,11.400000000000006,25.39999999999999,-8.700000000000003,-0.051901461223744914,4.540132448187627,-5.210809024559614,-2.0450844895292857,-1.1826955805865502,-19.530200836749597,-0.5244744496009259,-0.5690279382156103,11.30515318017786,0.6685012413971201,-0.6508720436648207,-0.2776220821839925,-0.08233355043518022,-1.2104075379137182,-0.06671499796660572,-0.05281791228815656,1.2570551932653944
Manipur,Senapati,257,272,14,-0.3923370758169527,2.451638498091187,-1.2795876304283098,479148,83411,0.4532487419978901,1.9305081680210696,-0.7907283972437795,MANIPUR,SENAPATI,SENAPATI,77.77777777777777,26.75,38.356635357702146,27.046673124490848,SENAPATI,35.0,8.2,14.7,22.8,38.2,59.6,19.0,58.7,27.3,10.7,12.9,48.5,45.8,84.4,50.0,65.0,-7.699999999999999,2.5,-1.799999999999999,25.7,7.599999999999994,24.800000000000004,31.0,6.299999999999997,-0.13645536900904207,5.873382894120369,-4.704901747015587,-1.2795166646121592,-11.259171209210818,-15.754339905583802,-11.374136119594848,-2.5647500668644305,20.235217854961306,0.8648126019952214,-0.5876801473416167,-0.17369555264707218,-0.7838090847960587,-0.9763940440741112,-1.4468301909998835,-0.2380634323465507,2.2500168981377353
Manipur,Tamenglong,258,273,14,9.679772505448986e-05,2.8091280354275185,-1.3413910227473351,140651,25039,0.5755335184370319,2.8295555403542587,-1.0668203137978445,MANIPUR,TAMENGLONG,TAMENGLONG,75.0,27.666666666666668,29.05540864351379,28.110179771087186,TAMENGLONG,37.1,8.2,16.3,22.9,33.3,62.0,12.7,44.0,27.1,9.6,19.3,37.0,57.7,77.9,30.5,67.4,-10.0,1.4000000000000004,3.0,14.100000000000001,24.400000000000006,15.900000000000006,17.8,23.400000000000006,0.14856537314480178,8.585489583242214,-1.912730637141322,-4.5516010041697275,4.867227538870591,1.5882795087745087,5.066790511240313,-11.443061900610484,6.848894219911383,1.2641504427234442,-0.23891547222491072,-0.6178839820643289,0.33883285828493326,0.09843552075087204,0.6445136057854164,-1.0621598680544542,0.7615498799574423
Manipur,Thoubal,259,276,14,0.011918710279589793,-1.0044311473886018,-0.8334353591984651,422168,85965,0.2044570750307853,-0.15900179067766965,-0.06513937189477145,MANIPUR,THOUBAL,THOUBAL,97.22222222222224,32.52777777777778,63.050025789348624,33.00485910639435,THOUBAL,30.1,7.0,17.9,24.9,73.5,45.5,37.1,65.4,31.5,8.3,14.9,39.7,87.8,61.3,74.7,74.2,1.3999999999999986,1.3000000000000007,-2.9999999999999982,14.800000000000004,14.299999999999997,15.799999999999997,37.6,8.799999999999997,0.11064541388161597,-4.609620172575129,-2.1117599191444545,0.591074247778947,-4.633293056638749,-6.149736098983723,4.249675293818134,-5.589456901134454,21.84815829887992,-0.6787327997371084,-0.26377583362291246,0.0802388675059082,-0.32254747022098973,-0.38113724444570807,0.5405736710368639,-0.5188206492432151,2.429364769780089
Manipur,Ukhrul,260,279,14,0.9561454712489184,2.753715209987745,-1.3100303469133419,183998,35694,0.4703773646387154,2.060899184050141,-1.0400732404596502,MANIPUR,UKHRUL,UKHRUL,83.33333333333333,24.13888888888889,37.05913013612489,24.56881079333479,UKHRUL,32.7,7.2,11.1,26.1,33.7,59.8,10.8,42.4,27.1,11.6,16.0,34.6,44.6,81.4,22.9,39.4,-5.600000000000001,4.3999999999999995,4.9,8.5,10.899999999999999,21.60000000000001,12.099999999999998,-3.0,-0.15688613468295215,6.420164288911918,-4.817037792599731,-4.352948114322837,10.78008292055658,-22.701315927200923,-3.583255952663059,0.745307976887176,0.3174523968858942,0.945322156586941,-0.6016868431951481,-0.5909166713280107,0.7504572735402362,-1.4069411855274025,-0.4558027827240064,0.06918045443310775,0.03529852075066556
Meghalaya,East Garo Hills,273,294,17,0.17315220423945152,2.827896854956172,-0.7993389787483173,317917,58328,0.4341268277136441,1.7831152798393415,-0.6723553029586785,MEGHALAYA,EAST GARO HILLS,EAST GARO HILLS,100.0,50.333333333333336,44.29791175116287,50.77147772604887,EAST GARO HILLS,31.0,13.3,18.2,75.4,44.3,51.8,6.6,40.8,39.7,20.1,26.5,28.0,73.8,83.9,29.1,72.4,8.700000000000003,6.800000000000001,8.3,-47.400000000000006,29.5,32.10000000000001,22.5,31.60000000000001,0.5779468079630066,-9.239379091778648,-9.20129491394121,-10.56795302953482,62.46959075684276,10.743630942064662,13.263108425133339,6.928661682630931,10.998960024545422,-1.3604308823761804,-1.1493158925558162,-1.4346092493994604,4.348830997316122,0.6658493676300775,1.6871141240282053,0.6431273764432405,1.2230086226178642
Meghalaya,East Khasi Hills,274,298,17,1.214858669933343,2.1416434462332483,-0.7348055775715913,825922,164046,0.347956188183809,1.0935581399413552,-0.5587353011623658,MEGHALAYA,EAST KHASI HILLS,EAST KHASI HILLS,100.0,35.888888888888886,72.09405634669304,36.42426285852493,EAST KHASI HILLS,48.6,11.1,30.4,46.5,66.8,65.6,43.1,68.7,44.6,11.2,23.8,39.0,63.4,80.9,47.4,49.1,-4.0,0.09999999999999964,-6.599999999999998,-7.5,-3.3999999999999986,15.300000000000011,4.299999999999997,-19.6,-0.2711749712242726,5.092615151649472,-1.355354299036954,6.816034520899247,23.87627340455567,-36.90814685995939,-13.894777050894845,-3.1545452104958613,-8.900631412624021,0.7498502719220148,-0.1692946754230045,0.9252828944810804,1.6621507620610196,-2.2874265115420305,-1.7674645988994089,-0.29280898361419677,-0.9896889287796543
Meghalaya,Ri Bhoi,276,297,17,0.3421570093712437,2.514737614766641,-0.37730101992155723,258840,46872,0.3965950013814218,1.488014712108849,-0.7663604492588296,MEGHALAYA,RI BHOI,RI BHOI,100.0,33.52777777777778,50.596638380226665,34.02248507528445,RI BHOI,51.6,9.4,30.8,44.4,44.9,56.3,9.6,55.7,42.5,17.9,29.6,45.7,56.9,85.3,21.0,74.8,-9.100000000000001,8.499999999999998,-1.1999999999999993,1.3000000000000043,12.0,29.0,11.4,19.099999999999994,0.08135437650532315,8.789062314335595,-10.69945127820409,-0.6319801148021389,13.404943529722399,-0.9870743150103714,-2.1303381039525693,4.324192876589127,-2.0095975438612097,1.2941250359767429,-1.3364476968382903,-0.08579187621271915,0.9331873833821036,-0.06117511035121628,-0.27098651303513827,0.4013771991388846,-0.2234534100177819
Meghalaya,South Garo Hills,277,295,17,-0.12091263366131726,2.755873345631226,-0.9635087606351428,142334,24527,0.4620826815317352,1.9979469795072167,-0.999497049700585,MEGHALAYA,SOUTH GARO HILLS,SOUTH GARO HILLS,94.44444444444444,51.833333333333336,25.498163778243672,52.30042936223202,SOUTH GARO HILLS,16.8,36.0,32.6,74.9,88.4,84.8,9.8,83.0,29.8,18.3,20.8,33.6,88.3,88.4,22.3,86.8,13.0,-17.7,-11.8,-41.300000000000004,-0.10000000000000853,3.6000000000000085,12.5,3.799999999999997,-0.04903414464020173,-14.049226048505133,15.655004680514605,9.454904565015418,56.66302754863755,-18.314718652677254,-17.938096173028853,-23.35661714515839,0.6985622658221118,-2.068645609192215,1.955436256052393,1.2835119065397063,3.9446061294758894,-1.1350765769011408,-2.2817890378053685,-2.1679915393777875,0.07767531408690843
Meghalaya,West Garo Hills,278,293,17,-0.26672235637147107,1.888877743187019,-0.7080233888665024,643291,123352,0.3601439495633323,1.1937204300584678,-0.8120320467055034,MEGHALAYA,WEST GARO HILLS,WEST GARO HILLS,100.0,41.638888888888886,36.153087462504054,42.06892891882816,WEST GARO HILLS,30.6,21.5,26.0,52.7,45.5,45.7,16.3,48.0,39.5,14.9,26.3,30.2,89.6,86.3,47.6,77.1,8.899999999999999,-6.6,0.3000000000000007,-22.500000000000004,44.099999999999994,40.599999999999994,31.3,29.099999999999994,1.046631860919508,-10.498728032152066,4.100609692512467,-3.2453371052616875,34.90397165345353,8.104832862411676,28.243391258386502,14.175148882699492,18.047041997117454,-1.545860787692675,0.5121991994444522,-0.440557467999328,2.4298458180527636,0.5023067029466662,3.5926588832059236,1.3157557302121285,2.006706809186132
Meghalaya,West Jaintia Hills,275,299,17,-0.3816138053528859,2.7996208717173463,-0.29556624225108763,395124,66028,0.2453276380528779,0.21233252762386545,-0.7857185278803592,MEGHALAYA,WEST JAINTIA HILLS,WEST JAINTIA HILLS,100.0,33.55555555555556,72.92738480621655,34.14831636999245,WEST JAINTIA HILLS,50.8,15.8,34.0,33.3,44.3,55.5,21.6,68.3,48.7,9.7,28.3,54.6,42.2,75.1,20.7,59.7,-2.0999999999999943,-6.100000000000001,-5.699999999999999,21.300000000000004,-2.0999999999999943,19.599999999999994,-0.9000000000000021,-8.599999999999994,-0.8295860449148644,1.9682303317151995,0.5075961680850174,1.5324560969754053,-13.81307543231513,-31.54245384961196,-17.134652053341767,-6.166162459157849,-13.755445859128056,0.28980749683466067,0.06340285236338111,0.2080323109759587,-0.9615995539675893,-1.9548812745450523,-2.179588114858615,-0.572351208173751,-1.5295108679479077
Meghalaya,West Khasi Hills,279,296,17,0.3798340929905193,2.903951951882102,-0.30474615210253625,383461,64906,0.4496047480682541,1.902570198065497,-1.0134887420773055,MEGHALAYA,WEST KHASI HILLS,WEST KHASI HILLS,100.0,38.02777777777778,57.471900185445215,38.513645694255814,WEST KHASI HILLS,51.1,17.2,30.3,35.8,39.0,79.7,6.9,74.2,59.0,8.0,31.1,56.2,41.7,87.8,8.6,62.5,7.899999999999999,-9.2,0.8000000000000007,20.400000000000006,2.700000000000003,8.099999999999994,1.6999999999999993,-11.700000000000003,-0.9224741292572087,-7.985466622772606,7.357438003920569,-2.249735781864075,-4.189132319078475,-32.57779434819375,-12.18442579137367,-17.587754642775955,-11.911674534670107,-1.175801457640238,0.9190033039358443,-0.30540368152158576,-0.2916271462699107,-2.0190477393072914,-1.5499018922928995,-1.6325182292117457,-1.3244961917498435
Mizoram,Aizawl,261,283,15,2.436672060358673,2.708460216252791,-1.09210385495421,400309,82524,0.2026529771395135,-0.17568218541231778,-0.9659992206644616,MIZORAM,AIZAWL,AIZAWL,100.0,57.77777777777778,57.711570897945585,58.34663038750494,AIZAWL,23.7,2.3,6.7,10.5,96.2,90.9,87.5,55.3,25.3,7.3,9.6,44.0,97.4,96.1,95.4,66.4,1.6000000000000014,5.0,2.8999999999999995,33.5,1.2000000000000028,5.199999999999989,7.900000000000006,11.100000000000009,-0.41753268920451575,3.5980865885368187,-7.049369996067179,0.4282964319373215,-17.670654747021096,-5.769470323098975,-3.936034088964014,-3.6849966413922424,-5.55099953573227,0.5297918901135521,-0.8805231268819114,0.058141630742005096,-1.2301455824456322,-0.3575698185196308,-0.5006774046696312,-0.3420461743891709,-0.6172329275857067
Mizoram,Champhai,262,284,15,1.955882117468284,2.919016731147121,-0.9830457739971568,125745,25520,0.1938579460125698,-0.2573596048402809,-1.1033275505901412,MIZORAM,CHAMPHAI,CHAMPHAI,99.99972222222222,59.44444444444444,49.24400860592329,59.89598620601058,CHAMPHAI,32.9,6.0,12.7,7.8,81.1,87.0,52.2,49.1,27.2,12.1,13.1,38.3,96.7,98.3,79.4,85.3,-5.699999999999999,6.1,0.40000000000000036,30.499999999999996,15.600000000000009,11.299999999999997,27.200000000000003,36.199999999999996,0.399898371195226,10.42863089827012,-9.118387896586558,1.7722986103533773,-16.613159850833682,17.5513868488514,8.769458280301151,-0.17505689223204968,13.77350748930659,1.5355394982692427,-1.1389601378994005,0.24059115062348865,-1.156527898572144,1.0877681760811386,1.115505992300853,-0.0162490081037923,1.531519196862422
Mizoram,Kolasib,263,282,15,1.8100631190170233,2.4550817918579253,-0.6838596708518885,83955,17270,0.2490382397378694,0.2454400431261146,-1.039196553145961,MIZORAM,KOLASIB,KOLASIB,100.0,59.388888888888886,51.363796758897465,59.89746925237466,KOLASIB,26.3,6.6,11.4,41.0,86.3,87.0,69.2,51.3,30.4,11.3,12.6,53.8,91.4,96.8,87.5,80.4,4.099999999999998,4.700000000000001,1.1999999999999993,12.799999999999997,5.1000000000000085,9.799999999999997,18.299999999999997,29.10000000000001,-0.019422846254201695,-0.619510178312388,-6.562775364892672,0.7672001188465214,2.6209996954364527,11.355900621963585,-2.079250123509488,-4.158871056818221,3.73848594789402,-0.09121833514467279,-0.8197435357404671,0.10414811492458273,0.1824613316875558,0.7037955127813946,-0.26448794191509306,-0.3860318131050102,0.4156938964780965
Mizoram,Lawngtlai,264,287,15,-0.7277663491728724,2.7954522956936763,-1.2008359905272803,117894,22984,0.2314766139588027,0.08787051551762275,-1.1119068893859136,MIZORAM,LAWNGTLAI,LAWNGTLAI,100.0,57.22222222222222,42.72972273936793,57.6895416953645,LAWNGTLAI,35.3,12.0,21.3,33.8,45.9,65.3,38.7,42.2,32.7,16.2,16.9,55.3,53.7,90.3,56.3,70.2,-2.5999999999999943,4.199999999999999,-4.400000000000002,21.5,7.800000000000004,25.0,17.599999999999994,28.0,-0.2865137243769665,2.380306944765565,-10.014180825836295,0.1875272982789049,-14.821005027239655,3.034459254900163,-9.806387900960637,-0.4063404476746939,6.399937488418821,0.3504827591796736,-1.25085189440271,0.025457001547408493,-1.031766741112799,0.18806423888442142,-1.247407093653739,-0.037717048114920625,0.7116289826569333
Mizoram,Lunglei,265,286,15,1.3807652918056759,2.7863215214952177,-0.7234288804881785,161428,33058,0.211652372685992,-0.0927228535963021,-1.1142257557318718,MIZORAM,LUNGLEI,LUNGLEI,99.88888888888889,62.611111111111114,50.33312600563193,63.10157032238624,LUNGLEI,25.3,6.1,13.1,26.9,74.4,77.7,52.2,46.4,26.5,9.5,11.1,45.7,82.7,95.6,79.9,73.8,1.1999999999999993,3.4000000000000004,-2.0,18.800000000000004,8.299999999999997,17.89999999999999,27.700000000000003,27.4,0.2043559618473432,2.231230378543237,-6.768729770962185,2.770278374264905,-6.176948577950533,7.741212623341152,-0.3627641535144779,2.5452501035583524,13.81242285403945,0.32853232695767337,-0.8454689009473733,0.37606781256735694,-0.43000930723524183,0.47977090405816886,-0.04614487852075744,0.2362534204256027,1.535846317473316
