pc11_state_id,pc11_district_id,poverty_rate,poverty_log
23.0,439,0.16593897246153122,0.15352674733173838
23.0,440,0.35975436476681955,0.3073040692932178
23.0,441,0.4107623646238685,0.34413024240348206
23.0,442,0.2988869151603408,0.2615076785951119
23.0,443,0.29374437485815785,0.25754063008636646
23.0,444,0.22805101970469455,0.205428375852692
23.0,445,0.2730618963325982,0.24142494080690532
23.0,446,0.3084236799793129,0.2688231149433501
23.0,447,0.31340925461072267,0.2726262410501406
23.0,448,0.2771462048385124,0.24462806136488283
23.0,449,0.2513219821004953,0.22420057814485658
23.0,450,0.32385600852139723,0.28054869670736976
23.0,451,0.2878613376770309,0.2529829648036716
23.0,452,0.3335214992823027,0.28782318695638787
23.0,453,0.37464902997387706,0.31819844760838256
23.0,454,0.3299892560888336,0.2851708640723376
23.0,455,0.310959405313441,0.27075923962895215
23.0,456,0.30409811692180855,0.2655117037120425
23.0,457,0.3289868909217637,0.28441691581621753
23.0,458,0.30710754591353645,0.26781671581201244
23.0,459,0.29352608131395247,0.2573718858066932
23.0,460,0.32635238014016976,0.2824326031713114
23.0,461,0.30394886777449676,0.2653972509062837
23.0,462,0.346838919299322,0.2977603054958987
23.0,463,0.3404441180018907,0.29300099039627897
23.0,464,0.37463736995302477,0.31818996539215894
23.0,465,0.4573135384519188,0.3765946986069426
23.0,466,0.32379840374296387,0.2805051828876087
23.0,467,0.3814201958727851,0.32311209742454966
24.0,468,0.1473006656264576,0.13741193599054025
24.0,469,0.2824264610704378,0.24875395612281498
24.0,470,0.2329018577988373,0.20937062474405108
24.0,471,0.19419136522896158,0.17746927451422861
24.0,472,0.25860376743127966,0.23000298545698653
24.0,473,0.1611778799159468,0.14943490365512532
24.0,474,0.19245492809660195,0.17601414692065975
24.0,475,0.20003441102860606,0.1823502322399818
24.0,476,0.09836263290452925,0.09382055532314335
24.0,477,0.1180942600686942,0.11162568251047592
24.0,478,0.13310129324181744,0.12495838073443362
24.0,479,0.16221895196604655,0.1503310675006541
24.0,480,0.1714695778308451,0.1582590100675727
24.0,481,0.14777001995537709,0.13782094677910658
24.0,482,0.24973533113007076,0.22293179379922629
24.0,483,0.3088669165436917,0.269161813725369
24.0,484,0.33385806883902636,0.2880755466599204
24.0,485,0.45559791379448866,0.3754167535276413
24.0,486,0.1921693054330365,0.17577459331643544
24.0,487,0.3712265948743572,0.31570566400173156
24.0,488,0.21315570115163054,0.19322498211323658
24.0,489,0.6897287940280079,0.5245680391506814
24.0,490,0.17707919637117653,0.1630361126510091
24.0,491,0.17848073115368468,0.16422609294530638
24.0,492,0.16570902946174929,0.15332951087037053
24.0,493,0.27617485355791555,0.24386720810339263
25.0,494,0.08492541799808405,0.08151124545750493
25.0,495,0.0585268069119701,0.05687813664949347
,496,0.033997256308794,0.033432122609597
27.0,497,0.4362535204531339,0.3620380013201282
27.0,498,0.30753701391245614,0.2681452254759115
27.0,499,0.2686993186152376,0.2379922170910764
27.0,500,0.2770175803318565,0.24452734385607514
27.0,501,0.26673945779439817,0.23644624309287204
27.0,502,0.2834121261286716,0.249522254730246
27.0,503,0.2813453125217375,0.2479105513986313
27.0,504,0.1696844987809277,0.15673405328349527
27.0,505,0.18044686505023178,0.16589306598424322
27.0,506,0.2162253434246896,0.19575208169156966
27.0,507,0.2598146175911464,0.2309645812429533
27.0,508,0.2744944254657204,0.24254957092546434
27.0,509,0.22195680300719445,0.20045351070331693
27.0,510,0.25640645761552505,0.22825562844590883
27.0,511,0.24489863325493927,0.2190541075296204
27.0,512,0.2988791142835082,0.26150167276029523
27.0,513,0.25661386440112305,0.22842069419110145
27.0,514,0.21043370350505247,0.19097872803581717
27.0,515,0.17327729301211753,0.15980093816387286
27.0,516,0.2608859448777229,0.23181460473803564
