pc11_state_id,pc11_district_id,night_lights_log
12,246,0.03736346594413742
12,247,0.008965468874986574
12,248,0.22008055943829558
12,249,0.00624512868040808
12,250,0.005640361420000137
12,251,0.03650067629498841
12,252,0.0008072131838902567
12,253,0.23541625144498232
12,254,0.055760229057773336
12,255,0.06108582078737494
12,256,0.0020999011102787414
12,257,0.0023812435226101742
12,258,0.015364034714939401
12,259,0.06032575894595976
12,260,0.004691424115591837
13,261,0.07360110619091483
13,262,0.14296545681451023
13,263,0.19723498545203952
13,264,0.13734156034639075
13,265,0.6876652512727297
13,266,0.07752894602020151
13,267,0.08588280028571196
13,268,0.10483267450482306
13,269,0.09076396804700725
13,270,0.24048822837684186
13,271,0.057431271191795676
14,272,0.21951154459870395
14,273,0.0593569346337539
14,274,0.0739645506261938
14,275,0.5485162746188971
14,276,0.6404091529025051
14,277,1.0322267226187478
14,278,0.8064214605919295
14,279,0.07487230050048188
14,280,0.09456185885827688
15,281,0.03272612809771534
15,282,0.07538084677209131
15,283,0.11784094622144889
15,284,0.03817992104225522
15,285,0.045026531251571154
15,286,0.03185812134751458
15,287,0.03320324271083801
15,288,0.047485208613632666
17,293,0.20715378449852997
17,294,0.28817707085601546
17,295,0.0984096212811464
17,296,0.09029336035141207
17,297,0.2336468342293644
17,298,0.35408543680537513
17,299,0.22241765530229932
31,587,0.40801805494808957
35,638,0.024683692367453845
35,639,0.03584577237191109
35,640,0.1838755879779755
2,31,0.7260763414546029
2,33,0.14271864001749138
22,415,0.040144268203553206
22,417,0.03644413237293728
18,314,0.14692782866412976
18,315,0.05789581550558021
