pc11_state_id,pc11_district_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households
3,43,54.35772797583549,42.173227787650916,24.844185121336693,2029074,385994
3,44,52.65322304433299,42.30576474449382,29.638063404188646,901896,174360
3,45,56.9109157363059,38.91900995614632,21.566578263267075,617508,120893
3,46,55.25980586616418,32.44255594965881,20.182999836528392,1388525,273902
3,47,49.72674568374518,33.63139508750233,23.99433599676343,769751,149630
3,48,62.22138375483114,24.548316546094657,11.48422748605781,1895686,372293
3,49,64.13224846619487,30.950239615587215,11.590668323057107,2490656,488898
3,50,54.64038260620302,33.713727875444235,19.351901615503778,1119627,203421
3,51,68.5320136209964,26.423877527471163,7.7056161145981905,684627,135635
3,52,70.18662369057212,21.739886671197674,5.4633248586498695,994628,205411
3,53,55.54520421030959,27.888934604260957,14.433804462656466,1655169,318870
3,54,56.77307962087013,32.24051974133834,17.008700129804648,595527,115798
4,55,71.63043638515798,18.86266521388981,0.36172456591756513,1055450,241173
5,56,53.80490312033637,25.47184673085196,1.8610702127493828,330086,67602
5,57,63.33609966905179,23.385043602609773,0.9312426703731052,391605,88964
5,58,61.96748527753414,19.838207070185938,1.9240025332488915,242285,53542
5,59,56.26758478867095,16.6424044037219,2.1589758426153622,618931,132714
5,60,69.2720277938334,20.072211017425655,4.183865568941394,1696694,347001
5,61,64.57099894019011,18.126183121359695,2.526164717615651,687271,161778
5,62,63.86969397828233,28.94119009844055,1.5149744640193565,483439,114730
5,63,60.43799604638126,28.489253476363803,3.5000320163923933,259898,58046
5,64,61.82182997661613,24.461772256010384,2.0017107789017197,622506,140577
5,65,58.908522210032444,18.76463519842248,3.1579954703499316,259648,53953
5,66,67.41043825755686,20.81499677877237,6.618222546082639,954605,191383
5,67,55.60099174934409,21.91161148449089,23.871355615602024,1648902,308581
5,68,55.013913257645505,22.090147067691763,15.33933014508676,1890422,338104
6,69,67.06674719242855,18.142039897166008,4.720206091964711,561293,117107
6,70,67.35372804905909,26.254796827225597,12.871742702871899,1128350,224334
6,71,63.02593715803181,25.26286747295556,15.940759356269762,1214205,235423
6,72,60.85029282818909,22.301029901882018,21.435866584587835,964655,188143
6,73,51.80736775806128,23.0393817764804,16.938172385202108,1074304,204274
6,74,58.435555078206704,22.56019302156878,20.147837475973983,1505324,292084
6,75,57.72906298113073,17.10690811713926,10.675307360124595,1205437,235640
6,76,61.07877649535966,18.616194057797202,13.620221643651249,1450001,277726
6,77,53.241749926748305,21.163330714941026,14.679759803654779,1334152,249736
6,78,51.51829952244593,30.186165554330046,21.329360227487093,942011,180637
6,79,53.20360361536842,29.90922560336754,24.830836061918635,1295189,246571
6,80,54.66862964982661,23.440434283237124,16.199477812686478,1743931,335608
6,81,55.57801589792817,20.87326278950959,11.870757839232624,1634445,311380
6,82,63.23141711908266,20.438011918537814,7.134823100270291,1061204,206988
6,83,62.336558960467656,17.78454828595427,7.884945446873086,958405,185334
6,84,57.37294538873693,16.95217810013795,5.071986139490212,922088,171712
6,85,61.38400035681002,20.28207372391518,4.177140824637617,900332,178043
6,86,67.71127436788956,13.070048704728901,3.226031458166219,1514432,326428
6,87,28.269005464185554,6.908432582397456,12.452859759621507,1089263,160280
6,88,63.748736106056846,12.366409851618995,3.9130575228742868,1809733,358919
6,89,45.08296617650975,19.48033389980704,12.09088562314458,1042708,171157
7,90,68.75980837653786,19.06822271005451,0.929676529301593,3656539,736253
7,91,72.6197163999845,18.65620544653133,0.5264772570993325,887978,180044
7,92,66.37938319348955,16.67353668590272,0.3041242330623045,2241624,406125
7,93,75.40300756005517,16.463723552750583,0.5118679124941895,1709346,358937
7,96,73.06182039977995,14.802832446604592,0.4436525527589234,2543243,533221
7,97,72.82636936055754,13.886342444998991,0.7036046906979381,2292958,494439
7,98,70.6496871097769,15.480856200874912,0.5704843939495056,2731929,574133
8,99,52.108490994007525,37.268988730265775,21.702178931267202,1969168,387511
8,100,48.589343550979955,28.651619548631537,18.176820446372812,1774692,336192
8,101,44.197853154025864,21.211436683803335,7.209392535283116,2363937,384944
8,102,45.79896184701766,22.69945237839579,6.599976765688333,2039547,348984
8,103,53.26096456895218,18.8268379935846,5.8136376901316265,2137045,384197
8,104,47.41063180019284,25.646137545285626,8.10421031301586,3674179,639720
8,105,45.01909894561747,23.990744221416684,12.861601688805619,2548462,425414
8,106,44.74423416758762,25.22046951718833,9.483119606318303,1206516,203754
8,107,40.60796698532039,46.59186914708609,10.446984854119092,1458248,262503
8,108,40.46807702052192,42.27745701961213,9.39135836389483,1335551,254716
8,109,43.92304106759788,48.19362840023519,6.449248736700289,1634409,292502
8,110,55.29936462665046,23.10937013765703,3.3198867966660357,6626178,1177096
8,111,50.4354075692809,18.45698685968462,6.068174109181049,2677333,444816
8,112,40.7016677237067,21.47473367791875,12.544032164653164,3307743,578809
8,113,43.430293261767986,19.7156351831285,9.749460235366723,3687165,649013
8,114,31.873619046692035,21.131360657034655,8.399331748231015,669919,117171
8,115,32.78946230306407,23.530322215910815,6.7921825492637256,2603751,451629
8,116,32.02110535189038,29.305310242627396,13.302780758537292,1828730,326134
8,117,33.24059229459387,47.69960997581889,17.566359817678077,1036346,201785
